currentTime,totalCpuUsage...,totalMemory,availableMemory,usedMemory,percentageMemory...,totalSwap,freeSwap,usedSwap,percentageSwap...,totalPartition,usedPartition,freePartition,percentagePartition...,total_IO_read,total_IO_write
2020-01-29 01:52:25.525216,0,3.62GB,3.31GB,101.55MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.45MB
2020-01-29 01:53:25.781022,0,3.62GB,3.31GB,101.47MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.53MB
2020-01-29 01:54:26.043905,0,3.62GB,3.31GB,101.42MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.63MB
2020-01-29 01:55:26.261038,0,3.62GB,3.31GB,101.33MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.71MB
2020-01-29 01:56:26.517102,0,3.62GB,3.31GB,101.36MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.79MB
2020-01-29 01:57:26.772969,0,3.62GB,3.31GB,101.41MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.84MB
2020-01-29 01:58:27.038512,0,3.62GB,3.31GB,101.25MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,119.94MB
2020-01-29 01:59:27.253149,0,3.62GB,3.31GB,101.27MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.03MB
2020-01-29 02:00:27.509112,0,3.62GB,3.31GB,101.29MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.34MB
2020-01-29 02:01:27.765031,0,3.62GB,3.31GB,101.20MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.48MB
2020-01-29 02:02:28.027770,0,3.62GB,3.31GB,101.12MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.54MB
2020-01-29 02:03:28.291668,0,3.62GB,3.31GB,101.20MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.62MB
2020-01-29 02:04:28.533033,0,3.62GB,3.31GB,101.11MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.72MB
2020-01-29 02:05:28.757112,0,3.62GB,3.31GB,100.91MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.81MB
2020-01-29 02:06:29.020898,0,3.62GB,3.31GB,100.83MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,120.91MB
2020-01-29 02:07:29.273089,0,3.62GB,3.31GB,100.75MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.01MB
2020-01-29 02:08:29.525090,0,3.62GB,3.31GB,100.65MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.10MB
2020-01-29 02:09:29.781162,0,3.62GB,3.31GB,100.67MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.17MB
2020-01-29 02:10:30.043804,0,3.62GB,3.31GB,100.63MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.26MB
2020-01-29 02:11:30.261133,0,3.62GB,3.31GB,100.55MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.35MB
2020-01-29 02:12:30.517110,0,3.62GB,3.31GB,100.48MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.41MB
2020-01-29 02:13:30.773123,0,3.62GB,3.31GB,100.50MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.51MB
2020-01-29 02:14:31.035746,0,3.62GB,3.31GB,100.34MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.60MB
2020-01-29 02:15:31.253059,0,3.62GB,3.31GB,100.25MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.70MB
2020-01-29 02:16:31.509046,0,3.62GB,3.31GB,100.41MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.76MB
2020-01-29 02:17:31.765081,0,3.62GB,3.31GB,100.35MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,121.89MB
2020-01-29 02:18:32.028796,0,3.62GB,3.31GB,100.26MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.00MB
2020-01-29 02:19:32.292648,0,3.62GB,3.31GB,100.22MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.05MB
2020-01-29 02:20:32.533103,0,3.62GB,3.31GB,100.10MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.19MB
2020-01-29 02:21:32.757118,0,3.62GB,3.31GB,100.03MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.29MB
2020-01-29 02:22:33.019815,0,3.62GB,3.31GB,99.93MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.39MB
2020-01-29 02:23:33.273158,0,3.62GB,3.31GB,99.88MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.47MB
2020-01-29 02:24:33.525149,0,3.62GB,3.31GB,99.76MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.55MB
2020-01-29 02:25:33.781128,0,3.62GB,3.31GB,99.68MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.63MB
2020-01-29 02:26:34.044819,0,3.62GB,3.31GB,99.71MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,122.71MB
2020-01-29 02:27:34.261101,0,3.62GB,3.31GB,99.65MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.02MB
2020-01-29 02:28:34.517170,0,3.62GB,3.31GB,99.54MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.14MB
2020-01-29 02:29:34.772996,0,3.62GB,3.31GB,102.71MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.23MB
2020-01-29 02:30:35.036832,0,3.62GB,3.31GB,102.66MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.33MB
2020-01-29 02:31:35.253139,0,3.62GB,3.31GB,102.57MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.40MB
2020-01-29 02:32:35.509080,0,3.62GB,3.31GB,102.61MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.49MB
2020-01-29 02:33:35.765125,0,3.62GB,3.31GB,102.55MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.55MB
2020-01-29 02:34:36.028899,0,3.62GB,3.31GB,102.26MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.63MB
2020-01-29 02:35:36.292759,0,3.62GB,3.31GB,102.16MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.74MB
2020-01-29 02:36:36.533004,0,3.62GB,3.31GB,102.29MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.83MB
2020-01-29 02:37:36.757085,0,3.62GB,3.31GB,102.26MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.93MB
2020-01-29 02:38:37.020912,0,3.62GB,3.31GB,102.18MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,123.99MB
2020-01-29 02:39:37.273266,0,3.62GB,3.31GB,102.07MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.09MB
2020-01-29 02:40:37.525001,0,3.62GB,3.31GB,101.97MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.23MB
2020-01-29 02:41:37.781185,0,3.62GB,3.31GB,101.89MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.30MB
2020-01-29 02:42:38.043816,0,3.62GB,3.31GB,101.79MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.43MB
2020-01-29 02:43:38.261208,0,3.62GB,3.31GB,101.73MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.56MB
2020-01-29 02:44:38.517234,0,3.62GB,3.31GB,101.64MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.64MB
2020-01-29 02:45:38.772985,0,3.62GB,3.31GB,101.57MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.71MB
2020-01-29 02:46:39.035765,0,3.62GB,3.31GB,101.51MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.80MB
2020-01-29 02:47:39.253124,0,3.62GB,3.31GB,101.55MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.91MB
2020-01-29 02:48:39.509133,0,3.62GB,3.31GB,101.35MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,124.98MB
2020-01-29 02:49:39.765089,0,3.62GB,3.31GB,101.39MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.07MB
2020-01-29 02:50:40.028179,0,3.62GB,3.31GB,101.31MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.17MB
2020-01-29 02:51:40.291723,0,3.62GB,3.31GB,101.22MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.25MB
2020-01-29 02:52:40.533201,0,3.62GB,3.31GB,101.24MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.33MB
2020-01-29 02:53:40.757073,0,3.62GB,3.31GB,101.14MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.52MB
2020-01-29 02:54:41.020906,0,3.62GB,3.31GB,101.04MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.76MB
2020-01-29 02:55:41.272884,0,3.62GB,3.31GB,101.00MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.81MB
2020-01-29 02:56:41.525243,0,3.62GB,3.31GB,101.14MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,125.90MB
2020-01-29 02:57:41.780857,0,3.62GB,3.31GB,103.82MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,126.71MB
2020-01-29 02:58:42.043567,0,3.62GB,3.31GB,100.97MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,126.95MB
2020-01-29 02:59:42.261212,0,3.62GB,3.31GB,100.94MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.06MB
2020-01-29 03:00:42.517210,0,3.62GB,3.31GB,100.83MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.24MB
2020-01-29 03:01:42.773071,0,3.62GB,3.31GB,100.85MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.68MB
2020-01-29 03:02:43.036106,0,3.62GB,3.31GB,100.78MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.77MB
2020-01-29 03:03:43.252929,0,3.62GB,3.31GB,100.69MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.86MB
2020-01-29 03:04:43.509170,0,3.62GB,3.31GB,100.45MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,127.93MB
2020-01-29 03:05:43.764904,0,3.62GB,3.31GB,100.52MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.02MB
2020-01-29 03:06:44.027722,0,3.62GB,3.31GB,100.36MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.08MB
2020-01-29 03:07:44.291301,0,3.62GB,3.31GB,100.27MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.16MB
2020-01-29 03:08:44.533159,0,3.62GB,3.31GB,100.13MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.26MB
2020-01-29 03:09:44.756904,0,3.62GB,3.31GB,100.09MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.36MB
2020-01-29 03:10:45.020857,0,3.62GB,3.31GB,100.14MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.42MB
2020-01-29 03:11:45.273035,0,3.62GB,3.31GB,100.06MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.51MB
2020-01-29 03:12:45.525069,0,3.62GB,3.31GB,99.94MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.61MB
2020-01-29 03:13:45.780987,0,3.62GB,3.31GB,99.86MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.67MB
2020-01-29 03:14:46.043907,0,3.62GB,3.31GB,99.83MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.75MB
2020-01-29 03:15:46.261021,0,3.62GB,3.31GB,99.73MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.85MB
2020-01-29 03:16:46.517130,0,3.62GB,3.31GB,99.78MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,128.94MB
2020-01-29 03:17:46.773036,0,3.62GB,3.31GB,99.71MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.07MB
2020-01-29 03:18:47.036865,0,3.62GB,3.31GB,99.62MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.17MB
2020-01-29 03:19:47.253058,0,3.62GB,3.31GB,102.70MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.41MB
2020-01-29 03:20:47.509128,0,3.62GB,3.31GB,102.63MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.59MB
2020-01-29 03:21:47.765053,0,3.62GB,3.31GB,102.69MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.69MB
2020-01-29 03:22:48.027846,0,3.62GB,3.31GB,102.62MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.77MB
2020-01-29 03:23:48.290511,0,3.62GB,3.31GB,102.57MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.87MB
2020-01-29 03:24:48.533216,0,3.62GB,3.31GB,102.45MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,129.95MB
2020-01-29 03:25:48.757061,0,3.62GB,3.31GB,102.38MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.03MB
2020-01-29 03:26:49.020695,0,3.62GB,3.31GB,102.31MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.11MB
2020-01-29 03:27:49.273018,0,3.62GB,3.31GB,102.26MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.21MB
2020-01-29 03:28:49.525389,9.1,3.62GB,3.31GB,102.15MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.30MB
2020-01-29 03:29:49.781118,0,3.62GB,3.31GB,102.09MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.40MB
2020-01-29 03:30:50.043832,0,3.62GB,3.31GB,102.02MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.48MB
2020-01-29 03:31:50.261060,0,3.62GB,3.31GB,101.96MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.58MB
2020-01-29 03:32:50.517070,0,3.62GB,3.31GB,102.11MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.64MB
2020-01-29 03:33:50.773045,0,3.62GB,3.31GB,101.91MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.73MB
2020-01-29 03:34:51.036725,0,3.62GB,3.31GB,101.84MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.80MB
2020-01-29 03:35:51.253152,0,3.62GB,3.31GB,101.79MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.89MB
2020-01-29 03:36:51.509091,0,3.62GB,3.31GB,101.78MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,130.98MB
2020-01-29 03:37:51.765023,0,3.62GB,3.31GB,101.74MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.08MB
2020-01-29 03:38:52.027662,0,3.62GB,3.31GB,101.64MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.18MB
2020-01-29 03:39:52.291394,0,3.62GB,3.31GB,101.59MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.24MB
2020-01-29 03:40:52.533153,0,3.62GB,3.31GB,101.59MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.36MB
2020-01-29 03:41:52.757062,0,3.62GB,3.31GB,101.51MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.42MB
2020-01-29 03:42:53.021050,0,3.62GB,3.31GB,101.46MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.51MB
2020-01-29 03:43:53.273061,0,3.62GB,3.31GB,101.38MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.80MB
2020-01-29 03:44:53.525101,0,3.62GB,3.31GB,101.39MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.90MB
2020-01-29 03:45:53.781020,0,3.62GB,3.31GB,101.34MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,131.98MB
2020-01-29 03:46:54.044711,0,3.62GB,3.31GB,101.29MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.06MB
2020-01-29 03:47:54.303784,0,3.62GB,3.31GB,101.29MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.14MB
2020-01-29 03:48:54.517115,0,3.62GB,3.31GB,101.22MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.21MB
2020-01-29 03:49:54.773011,0,3.62GB,3.31GB,101.18MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.30MB
2020-01-29 03:50:55.035849,0,3.62GB,3.31GB,101.09MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.39MB
2020-01-29 03:51:55.253021,0,3.62GB,3.31GB,100.89MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.49MB
2020-01-29 03:52:55.509262,0,3.62GB,3.31GB,100.80MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.59MB
2020-01-29 03:53:55.765002,0,3.62GB,3.31GB,100.70MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.66MB
2020-01-29 03:54:56.027741,0,3.62GB,3.31GB,100.74MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.77MB
2020-01-29 03:55:56.291397,0,3.62GB,3.31GB,100.67MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.87MB
2020-01-29 03:56:56.533216,0,3.62GB,3.31GB,100.75MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,132.93MB
2020-01-29 03:57:56.757040,0,3.62GB,3.31GB,100.63MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.02MB
2020-01-29 03:58:57.019890,0,3.62GB,3.31GB,100.59MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.11MB
2020-01-29 03:59:57.273168,0,3.62GB,3.31GB,100.48MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.22MB
2020-01-29 04:00:57.525180,0,3.62GB,3.31GB,100.41MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.32MB
2020-01-29 04:01:57.781015,0,3.62GB,3.31GB,100.32MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.45MB
2020-01-29 04:02:58.043863,0,3.62GB,3.31GB,100.36MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.51MB
2020-01-29 04:03:58.261047,0,3.62GB,3.31GB,100.20MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.58MB
2020-01-29 04:04:58.517044,0,3.62GB,3.31GB,100.09MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.67MB
2020-01-29 04:05:58.773120,0,3.62GB,3.31GB,100.04MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.77MB
2020-01-29 04:06:59.036853,0,3.62GB,3.31GB,100.08MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.87MB
2020-01-29 04:07:59.253083,0,3.62GB,3.31GB,100.00MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,133.93MB
2020-01-29 04:08:59.509198,0,3.62GB,3.31GB,100.04MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.02MB
2020-01-29 04:09:59.764991,0,3.62GB,3.31GB,100.04MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.23MB
2020-01-29 04:10:59.973122,0,3.62GB,3.31GB,99.98MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.41MB
2020-01-29 04:12:00.236904,0,3.62GB,3.31GB,99.80MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.49MB
2020-01-29 04:13:00.500721,0,3.62GB,3.31GB,99.88MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.60MB
2020-01-29 04:14:00.757021,0,3.62GB,3.31GB,99.72MB,8.4,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.69MB
2020-01-29 04:15:01.018581,0,3.62GB,3.31GB,102.81MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.78MB
2020-01-29 04:16:01.273056,0,3.62GB,3.31GB,102.75MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.85MB
2020-01-29 04:17:01.525101,0,3.62GB,3.31GB,102.78MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,134.95MB
2020-01-29 04:18:01.780970,0,3.62GB,3.31GB,102.70MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.05MB
2020-01-29 04:19:02.044816,0,3.62GB,3.31GB,102.50MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.14MB
2020-01-29 04:20:02.260975,0,3.62GB,3.31GB,102.57MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.23MB
2020-01-29 04:21:02.517152,0,3.62GB,3.31GB,102.36MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.38MB
2020-01-29 04:22:02.773125,0,3.62GB,3.31GB,102.28MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.45MB
2020-01-29 04:23:03.036932,0,3.62GB,3.31GB,102.31MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.54MB
2020-01-29 04:24:03.252954,0,3.62GB,3.31GB,102.14MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.63MB
2020-01-29 04:25:03.509243,0,3.62GB,3.31GB,102.18MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.68MB
2020-01-29 04:26:03.764979,0,3.62GB,3.31GB,102.13MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.79MB
2020-01-29 04:27:04.028769,0,3.62GB,3.31GB,102.05MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,135.87MB
2020-01-29 04:28:04.292463,0,3.62GB,3.31GB,101.96MB,8.5,0.00B,0.00B,0.00B,0,9.78GB,5.28GB,3.98GB,57,201.58MB,136.00MB
