currentTime,totalCpuUsage...,totalMemory,availableMemory,usedMemory,percentageMemory...,totalSwap,freeSwap,usedSwap,percentageSwap...,totalPartition,usedPartition,freePartition,percentagePartition...,total_IO_read,total_IO_write
2020-01-29 10:44:10.696668,0,3.62GB,3.15GB,282.34MB,13,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,476.99MB
2020-01-29 10:45:10.959257,0,3.62GB,3.14GB,284.68MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,477.16MB
2020-01-29 10:46:11.178296,0,3.62GB,3.15GB,283.26MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,477.30MB
2020-01-29 10:47:11.386168,0,3.62GB,3.15GB,283.27MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,477.56MB
2020-01-29 10:48:11.648535,0,3.62GB,3.14GB,283.50MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,477.82MB
2020-01-29 10:49:11.882153,0,3.62GB,3.14GB,283.79MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,478.09MB
2020-01-29 10:50:12.114190,0,3.62GB,3.14GB,283.95MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,478.34MB
2020-01-29 10:51:12.374156,0,3.62GB,3.14GB,284.04MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,478.57MB
2020-01-29 10:52:12.636628,0,3.62GB,3.14GB,284.32MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,478.83MB
2020-01-29 10:53:12.854192,0,3.62GB,3.14GB,284.36MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,479.11MB
2020-01-29 10:54:13.114129,9.1,3.62GB,3.14GB,284.41MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,479.34MB
2020-01-29 10:55:13.376455,0,3.62GB,3.14GB,284.54MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,479.59MB
2020-01-29 10:56:13.638894,0,3.62GB,3.14GB,284.52MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,479.86MB
2020-01-29 10:57:13.882175,0,3.62GB,3.14GB,284.66MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,480.11MB
2020-01-29 10:58:14.118152,10,3.62GB,3.14GB,284.73MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,480.38MB
2020-01-29 10:59:14.380509,0,3.62GB,3.14GB,284.82MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,480.64MB
2020-01-29 11:00:14.614154,9.1,3.62GB,3.14GB,284.95MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,480.93MB
2020-01-29 11:01:14.876518,0,3.62GB,3.14GB,284.91MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,481.24MB
2020-01-29 11:02:15.138926,0,3.62GB,3.14GB,285.15MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,481.58MB
2020-01-29 11:03:15.401294,0,3.62GB,3.15GB,282.33MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,481.93MB
2020-01-29 11:04:15.663708,0,3.62GB,3.14GB,282.35MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,482.16MB
2020-01-29 11:05:15.926123,0,3.62GB,3.14GB,282.46MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,482.39MB
2020-01-29 11:06:16.178282,9.1,3.62GB,3.14GB,282.59MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,482.66MB
2020-01-29 11:07:16.440754,0,3.62GB,3.14GB,282.63MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,482.92MB
2020-01-29 11:08:16.703792,0,3.62GB,3.14GB,282.86MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,483.20MB
2020-01-29 11:09:16.934153,0,3.62GB,3.14GB,282.80MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,483.45MB
2020-01-29 11:10:17.178277,0,3.62GB,3.14GB,282.73MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,483.67MB
2020-01-29 11:11:17.382164,0,3.62GB,3.14GB,282.83MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,483.93MB
2020-01-29 11:12:17.644587,0,3.62GB,3.14GB,282.96MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,484.20MB
2020-01-29 11:13:17.907273,0,3.62GB,3.14GB,283.76MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,484.41MB
2020-01-29 11:14:18.169677,0,3.62GB,3.14GB,283.54MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,484.52MB
2020-01-29 11:15:18.432209,0,3.62GB,3.14GB,282.59MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,484.69MB
2020-01-29 11:16:18.695158,0,3.62GB,3.14GB,284.20MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,484.84MB
2020-01-29 11:17:18.957639,0,3.62GB,3.14GB,284.34MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,485.14MB
2020-01-29 11:18:19.178344,0,3.62GB,3.14GB,284.48MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,485.45MB
2020-01-29 11:19:19.440715,0,3.62GB,3.14GB,284.58MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,485.70MB
2020-01-29 11:20:19.703148,0,3.62GB,3.14GB,284.80MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,485.96MB
2020-01-29 11:21:19.965461,0,3.62GB,3.14GB,284.78MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,486.25MB
2020-01-29 11:22:20.227695,0,3.62GB,3.14GB,284.82MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,486.52MB
2020-01-29 11:23:20.490103,0,3.62GB,3.14GB,285.02MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,486.78MB
2020-01-29 11:24:20.752494,0,3.62GB,3.14GB,284.93MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,487.00MB
2020-01-29 11:25:21.014920,0,3.62GB,3.14GB,284.98MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,487.27MB
2020-01-29 11:26:21.277389,0,3.62GB,3.14GB,285.16MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,487.53MB
2020-01-29 11:27:21.539820,0,3.62GB,3.14GB,282.20MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,487.79MB
2020-01-29 11:28:21.766177,0,3.62GB,3.14GB,282.41MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,488.21MB
2020-01-29 11:29:22.026113,0,3.62GB,3.14GB,282.58MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,488.47MB
2020-01-29 11:30:22.288295,10,3.62GB,3.14GB,282.56MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,488.72MB
2020-01-29 11:31:22.518181,0,3.62GB,3.14GB,282.73MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,488.99MB
2020-01-29 11:32:22.750158,9.1,3.62GB,3.14GB,282.90MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,489.24MB
2020-01-29 11:33:23.012465,0,3.62GB,3.14GB,282.91MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,489.48MB
2020-01-29 11:34:23.275079,0,3.62GB,3.14GB,283.06MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,489.74MB
2020-01-29 11:35:23.510159,0,3.62GB,3.14GB,283.18MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,490.00MB
2020-01-29 11:36:23.772411,0,3.62GB,3.14GB,284.08MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,490.23MB
2020-01-29 11:37:24.026208,0,3.62GB,3.14GB,284.00MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,490.50MB
2020-01-29 11:38:24.288680,0,3.62GB,3.14GB,284.13MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,490.76MB
2020-01-29 11:39:24.502157,10,3.62GB,3.14GB,284.13MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,490.98MB
2020-01-29 11:40:24.764561,0,3.62GB,3.14GB,284.40MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,491.29MB
2020-01-29 11:41:25.026216,0,3.62GB,3.14GB,284.38MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,491.54MB
2020-01-29 11:42:25.242163,0,3.62GB,3.14GB,284.52MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,491.80MB
2020-01-29 11:43:25.490169,0,3.62GB,3.14GB,284.93MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,492.02MB
2020-01-29 11:44:25.752527,0,3.62GB,3.14GB,285.03MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,492.28MB
2020-01-29 11:45:26.015097,0,3.62GB,3.14GB,285.29MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,492.54MB
2020-01-29 11:46:26.277430,9.1,3.62GB,3.14GB,282.36MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,492.80MB
2020-01-29 11:47:26.518163,0,3.62GB,3.14GB,282.41MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,493.07MB
2020-01-29 11:48:26.780833,0,3.62GB,3.14GB,285.05MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,493.24MB
2020-01-29 11:49:27.030167,0,3.62GB,3.14GB,283.39MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,493.39MB
2020-01-29 11:50:27.290084,0,3.62GB,3.14GB,283.71MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,493.66MB
2020-01-29 11:51:27.510167,9.1,3.62GB,3.14GB,283.78MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,493.91MB
2020-01-29 11:52:27.770189,0,3.62GB,3.14GB,283.82MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,494.17MB
2020-01-29 11:53:28.026166,10,3.62GB,3.14GB,283.88MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,494.39MB
2020-01-29 11:54:28.288624,0,3.62GB,3.14GB,283.91MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,494.78MB
2020-01-29 11:55:28.510179,0,3.62GB,3.14GB,284.01MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,495.16MB
2020-01-29 11:56:28.722196,0,3.62GB,3.14GB,284.25MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,495.41MB
2020-01-29 11:57:28.984634,0,3.62GB,3.14GB,284.35MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,495.64MB
2020-01-29 11:58:29.246198,0,3.62GB,3.14GB,284.36MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,495.91MB
2020-01-29 11:59:29.506133,0,3.62GB,3.14GB,284.46MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,496.15MB
2020-01-29 12:00:29.768417,0,3.62GB,3.14GB,284.68MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,496.47MB
2020-01-29 12:01:30.030131,0,3.62GB,3.14GB,284.63MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,496.74MB
2020-01-29 12:02:30.292540,0,3.62GB,3.14GB,284.68MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,496.99MB
2020-01-29 12:03:30.518181,0,3.62GB,3.14GB,284.88MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,497.23MB
2020-01-29 12:04:30.780518,0,3.62GB,3.14GB,284.92MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,497.49MB
2020-01-29 12:05:31.030158,0,3.62GB,3.14GB,285.02MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,497.75MB
2020-01-29 12:06:31.292575,0,3.62GB,3.14GB,285.19MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,498.01MB
2020-01-29 12:07:31.510168,0,3.62GB,3.14GB,282.23MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,498.27MB
2020-01-29 12:08:31.772501,0,3.62GB,3.14GB,282.36MB,13.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,498.54MB
2020-01-29 12:09:32.026172,0,3.62GB,3.14GB,282.58MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,498.81MB
2020-01-29 12:10:32.288669,0,3.62GB,3.14GB,282.79MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,499.05MB
2020-01-29 12:11:32.502165,0,3.62GB,3.14GB,282.82MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,499.34MB
2020-01-29 12:12:32.764671,0,3.62GB,3.14GB,283.08MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,499.58MB
2020-01-29 12:13:33.026201,0,3.62GB,3.14GB,283.06MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,499.81MB
2020-01-29 12:14:33.288532,0,3.62GB,3.14GB,283.11MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,500.07MB
2020-01-29 12:15:33.526175,0,3.62GB,3.14GB,283.27MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,500.34MB
2020-01-29 12:16:33.788744,0,3.62GB,3.14GB,284.69MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,500.54MB
2020-01-29 12:17:34.038191,0,3.62GB,3.14GB,284.05MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,500.68MB
2020-01-29 12:18:34.300842,0,3.62GB,3.14GB,283.61MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,500.87MB
2020-01-29 12:19:34.518181,0,3.62GB,3.14GB,284.88MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,501.24MB
2020-01-29 12:20:34.778111,0,3.62GB,3.14GB,285.10MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,501.55MB
2020-01-29 12:21:35.006158,9.1,3.62GB,3.14GB,286.64MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,501.86MB
2020-01-29 12:22:35.210210,10,3.62GB,3.14GB,282.53MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,502.15MB
2020-01-29 12:23:35.472663,0,3.62GB,3.14GB,282.65MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,502.42MB
2020-01-29 12:24:35.735698,0,3.62GB,3.14GB,283.08MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,502.72MB
2020-01-29 12:25:35.958155,0,3.62GB,3.14GB,283.25MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,503.02MB
2020-01-29 12:26:36.178360,10,3.62GB,3.14GB,283.23MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,503.28MB
2020-01-29 12:27:36.440893,0,3.62GB,3.14GB,283.28MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,503.55MB
2020-01-29 12:28:36.703296,0,3.62GB,3.14GB,283.36MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,503.80MB
2020-01-29 12:29:36.918238,0,3.62GB,3.14GB,283.46MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,504.05MB
2020-01-29 12:30:37.178295,0,3.62GB,3.14GB,283.64MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,504.37MB
2020-01-29 12:31:37.421496,0,3.62GB,3.14GB,283.75MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,504.61MB
2020-01-29 12:32:37.683856,0,3.62GB,3.14GB,283.83MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,504.87MB
2020-01-29 12:33:37.946335,0,3.62GB,3.14GB,283.74MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,505.12MB
2020-01-29 12:34:38.178307,0,3.62GB,3.14GB,283.88MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,505.38MB
2020-01-29 12:35:38.386159,0,3.62GB,3.14GB,284.05MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,505.64MB
2020-01-29 12:36:38.648479,0,3.62GB,3.14GB,284.00MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,505.89MB
2020-01-29 12:37:38.902150,9.1,3.62GB,3.14GB,284.04MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,506.17MB
2020-01-29 12:38:39.164532,0,3.62GB,3.14GB,284.29MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,506.45MB
2020-01-29 12:39:39.427008,0,3.62GB,3.14GB,284.27MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,506.70MB
2020-01-29 12:40:39.689378,0,3.62GB,3.14GB,284.54MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,507.05MB
2020-01-29 12:41:39.951776,0,3.62GB,3.14GB,284.77MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,507.27MB
2020-01-29 12:42:40.187802,0,3.62GB,3.14GB,284.95MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,507.54MB
2020-01-29 12:43:40.450117,0,3.62GB,3.14GB,285.09MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,507.79MB
2020-01-29 12:44:40.712339,0,3.62GB,3.14GB,285.15MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,508.26MB
2020-01-29 12:45:40.974139,0,3.62GB,3.14GB,285.22MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,508.53MB
2020-01-29 12:46:41.178367,0,3.62GB,3.14GB,285.19MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,508.81MB
2020-01-29 12:47:41.426193,10,3.62GB,3.14GB,285.36MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,509.06MB
2020-01-29 12:48:41.688505,0,3.62GB,3.14GB,282.45MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,509.30MB
2020-01-29 12:49:41.950937,10,3.62GB,3.14GB,282.67MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,509.60MB
2020-01-29 12:50:42.178335,0,3.62GB,3.14GB,282.82MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,509.84MB
2020-01-29 12:51:42.441254,0,3.62GB,3.14GB,282.72MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,510.03MB
2020-01-29 12:52:42.703738,0,3.62GB,3.14GB,283.44MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,510.22MB
2020-01-29 12:53:42.962125,0,3.62GB,3.14GB,283.59MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,510.46MB
2020-01-29 12:54:43.218166,0,3.62GB,3.14GB,283.69MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,510.71MB
2020-01-29 12:55:43.426169,0,3.62GB,3.14GB,283.92MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,510.97MB
2020-01-29 12:56:43.662179,10,3.62GB,3.14GB,284.00MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,511.22MB
2020-01-29 12:57:43.922136,9.1,3.62GB,3.14GB,284.21MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,511.52MB
2020-01-29 12:58:44.178293,0,3.62GB,3.14GB,284.23MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,511.74MB
2020-01-29 12:59:44.410177,9.1,3.62GB,3.14GB,284.38MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,512.02MB
2020-01-29 13:00:44.672578,0,3.62GB,3.14GB,284.75MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,512.38MB
2020-01-29 13:01:44.935056,9.1,3.62GB,3.14GB,284.81MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,512.62MB
2020-01-29 13:02:45.178319,0,3.62GB,3.14GB,284.97MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,512.84MB
2020-01-29 13:03:45.430180,0,3.62GB,3.14GB,282.17MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,513.10MB
2020-01-29 13:04:45.692487,0,3.62GB,3.14GB,282.43MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,513.37MB
2020-01-29 13:05:45.950151,0,3.62GB,3.14GB,282.48MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,513.64MB
2020-01-29 13:06:46.178305,0,3.62GB,3.14GB,282.82MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,513.93MB
2020-01-29 13:07:46.440789,0,3.62GB,3.14GB,283.25MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,514.37MB
2020-01-29 13:08:46.703214,0,3.62GB,3.14GB,283.34MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,514.64MB
2020-01-29 13:09:46.965515,0,3.62GB,3.14GB,283.35MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,514.93MB
2020-01-29 13:10:47.206190,0,3.62GB,3.14GB,283.55MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,515.15MB
2020-01-29 13:11:47.442180,0,3.62GB,3.14GB,283.63MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,515.42MB
2020-01-29 13:12:47.702145,0,3.62GB,3.14GB,283.77MB,13.2,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,515.64MB
2020-01-29 13:13:47.946181,0,3.62GB,3.14GB,283.91MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,515.89MB
2020-01-29 13:14:48.178314,0,3.62GB,3.14GB,284.02MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,516.15MB
2020-01-29 13:15:48.440805,0,3.62GB,3.14GB,284.07MB,13.3,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.92GB,57.7,29.16GB,516.41MB
